region_1,region_2,region_3,region_4,region_5,region_6,region_7,region_8,region_9,region_10,region_11,region_12,region_13,region_14,region_15,region_16
0.009611642918477211,-0.05510724098789712,-0.02088121926530155,-0.007857277062607559,-0.09125363264606455,-0.11318881294966125,-0.031972116481780215,0.0879992667600252,-0.15142546505082471,-0.16577008800019224,-0.10983749272833514,0.08083956719934705,-0.09665055143741307,-0.1736854355684295,-0.1718794282906641,-0.1188349600850181
