region_1,region_2,region_3,region_4,region_5,region_6,region_7,region_8,region_9,region_10,region_11,region_12,region_13,region_14,region_15,region_16
0.026593932595065126,-0.04090720723568786,-0.0043959017302896445,0.013047285851222263,-0.04487843987735423,-0.10922540337859392,-0.029136271424255882,0.06451563820028743,-0.13652011569670489,-0.14655261341032189,-0.06994390807881543,0.16090819873808454,-0.12830749880208073,-0.16431868064053345,-0.15890946918176602,-0.07407431687206355
