region_1,region_2,region_3,region_4,region_5,region_6,region_7,region_8,region_9,region_10,region_11,region_12,region_13,region_14,region_15,region_16
0.20563524202765746,0.21196994820725623,0.2185088629916555,0.23421052429818764,0.19890138499440038,0.15825619515359965,0.24588620065194447,0.2424019854998244,0.15415160420206536,0.15770044254684773,0.2236223465275262,0.23068248498132735,0.2213076909462064,0.2373061909192978,0.24171005070383725,0.275462551330008
