region_1,region_2,region_3,region_4,region_5,region_6,region_7,region_8,region_9,region_10,region_11,region_12,region_13,region_14,region_15,region_16
0.02078809204842617,-0.046875890920437466,-0.010393309862415679,0.005064039212597006,-0.059293495452986324,-0.1136707705172141,-0.03384202988297716,0.061948518169722036,-0.14359760823156278,-0.15636235530169992,-0.08193570240575036,0.14519538601008633,-0.12569464953845738,-0.1727833075287936,-0.1660824109317276,-0.10374289395135379
