region_1,region_2,region_3,region_4,region_5,region_6,region_7,region_8,region_9,region_10,region_11,region_12,region_13,region_14,region_15,region_16
0.006400468782315505,-0.05857770255798809,-0.02255932484286068,-0.013621197057417185,-0.10467171969551234,-0.11632795532283408,-0.029133870547268237,0.0902356780240023,-0.15440451391896307,-0.16748883973434314,-0.1263681192851035,0.056118896794990394,-0.09208615178267343,-0.1734959171670095,-0.17453143424518416,-0.11719223622086396
