region_1,region_2,region_3,region_4,region_5,region_6,region_7,region_8,region_9,region_10,region_11,region_12,region_13,region_14,region_15,region_16
0.030488878397126936,-0.038785006310874434,-0.00029852808625964206,0.01555581408158617,-0.03979859355110258,-0.10952446120606042,-0.0280524049576421,0.06140503985206573,-0.13379135779873808,-0.14543883607520328,-0.06607265485423726,0.165138489399533,-0.12974044596656592,-0.1653246997260966,-0.15840570367831341,-0.06520343965161966
