region_1,region_2,region_3,region_4,region_5,region_6,region_7,region_8,region_9,region_10,region_11,region_12,region_13,region_14,region_15,region_16
0.019887250810422828,-0.047029009586052314,-0.012898929984944687,0.004618156331317922,-0.06081153708102751,-0.11332238774293794,-0.0337998713558107,0.06499563773926546,-0.14372056754336307,-0.15687752926186382,-0.08315796427489149,0.14264660894874526,-0.1245026936144547,-0.1718975505741398,-0.1661924327226168,-0.10463197685343668
