region_1,region_2,region_3,region_4,region_5,region_6,region_7,region_8,region_9,region_10,region_11,region_12,region_13,region_14,region_15,region_16
0.037178788601236995,-0.03187200664883542,0.009916322622528922,0.023765938952673732,-0.029665114856952793,-0.10583085392026684,-0.022582416847637184,0.06645640820882578,-0.1255101824767715,-0.13790796359998841,-0.05462928802899998,0.18157210645496907,-0.1261408961153963,-0.16047572411778394,-0.15204508373102357,-0.03754169479832875
