region_1,region_2,region_3,region_4,region_5,region_6,region_7,region_8,region_9,region_10,region_11,region_12,region_13,region_14,region_15,region_16
0.02885908724437452,-0.039786143969836,-0.00273271418340671,0.014761179503280947,-0.04159329954339643,-0.10944561153705056,-0.028318399721188565,0.06362323543297808,-0.1341758096131777,-0.14534328999501192,-0.06696589968897504,0.1637084651128565,-0.12948655415549903,-0.1636863057103648,-0.15760710324789617,-0.06828805845061085
