region_1,region_2,region_3,region_4,region_5,region_6,region_7,region_8,region_9,region_10,region_11,region_12,region_13,region_14,region_15,region_16
0.007914304580748138,-0.05736820444231118,-0.021191628054592113,-0.011285595644209341,-0.09898888824810982,-0.1157527013758174,-0.03012685996756137,0.08937599305358618,-0.15355552328281916,-0.16770411977485492,-0.11879215847398272,0.06613178467916514,-0.09236956187258791,-0.17455202369829476,-0.17450910877294237,-0.11901051837392776
