region_1,region_2,region_3,region_4,region_5,region_6,region_7,region_8,region_9,region_10,region_11,region_12,region_13,region_14,region_15,region_16
0.024405633254346103,-0.043414741574044374,-0.007876059538059295,0.009036534202789655,-0.05030178064166113,-0.11295125799773538,-0.031935472162485934,0.061858545412156206,-0.1391144501644242,-0.1502125797758052,-0.07531620665221858,0.15250498007836258,-0.12793719783186241,-0.16880976461837657,-0.16288393737264717,-0.08588438180999568
