region_1,region_2,region_3,region_4,region_5,region_6,region_7,region_8,region_9,region_10,region_11,region_12,region_13,region_14,region_15,region_16
0.24775153223898372,0.28001003857684076,0.24711940154672699,0.26938579492252246,0.24954270581076982,0.22870031127695598,0.2289518651609584,0.2242411428518929,0.21161418083493858,0.22181247505389093,0.2587305363716996,0.2844274556680909,0.19515806084112197,0.16804628365262675,0.23554563518011173,0.2740301443819375
