region_1,region_2,region_3,region_4,region_5,region_6,region_7,region_8,region_9,region_10,region_11,region_12,region_13,region_14,region_15,region_16
0.006934706033659378,-0.05803275584363539,-0.02326701489571324,-0.011014849003747152,-0.09587553562133895,-0.11720645428993888,-0.03363400428193682,0.08763549857258822,-0.15503165189585863,-0.1702260862600748,-0.11527978514954992,0.07223189899762802,-0.09510046681496025,-0.17725583820344218,-0.17544795441907673,-0.12423488987255543
