region_1,region_2,region_3,region_4,region_5,region_6,region_7,region_8,region_9,region_10,region_11,region_12,region_13,region_14,region_15,region_16
0.006904380793068412,-0.057833394444502154,-0.022488395371975285,-0.01082430457429762,-0.09635325578787049,-0.1164917061290614,-0.03290390189736651,0.08865680588579256,-0.1547603980150188,-0.16807371094701606,-0.11573050790468797,0.07111210378343895,-0.09315594850282059,-0.17488604689669063,-0.17382257718275188,-0.12202767957955506
