region_1,region_2,region_3,region_4,region_5,region_6,region_7,region_8,region_9,region_10,region_11,region_12,region_13,region_14,region_15,region_16
0.007502353732754327,-0.058000909179285166,-0.023274222750027194,-0.0106534653935416,-0.09689801839480558,-0.11687609113370197,-0.03262791825711869,0.0873828843706931,-0.15430464211860312,-0.168794154378254,-0.1162484422795927,0.0701187885288058,-0.09453240393110462,-0.17514899628265598,-0.17418875133895403,-0.12184710622797512
