region_1,region_2,region_3,region_4,region_5,region_6,region_7,region_8,region_9,region_10,region_11,region_12,region_13,region_14,region_15,region_16
0.013722600407036037,-0.05171416691638642,-0.01874706395243374,-0.0021847823379660897,-0.07593454743731998,-0.11208297426974777,-0.035631426444436724,0.0694318071531734,-0.1483442248327555,-0.16267657000950517,-0.09423388519549046,0.11684530102367059,-0.11522228879887088,-0.17421345962918333,-0.16929878866091588,-0.11877829952956143
