region_1,region_2,region_3,region_4,region_5,region_6,region_7,region_8,region_9,region_10,region_11,region_12,region_13,region_14,region_15,region_16
0.028217223339930042,-0.04020065882416616,-0.0037337523397537264,0.013437086444232731,-0.043311641329526786,-0.10958572398779419,-0.028611156616800894,0.06480614157882639,-0.13507209271920073,-0.1451012190979807,-0.06794579485162079,0.16298110371911417,-0.1287620039237891,-0.16411338675729298,-0.15954782780095442,-0.07149336856312802
