region_1,region_2,region_3,region_4,region_5,region_6,region_7,region_8,region_9,region_10,region_11,region_12,region_13,region_14,region_15,region_16
0.017554155891143553,-0.04863771200072684,-0.014229456318071385,0.002685542448284051,-0.066625530890719,-0.11252209779802244,-0.034589878937635175,0.06478413558606395,-0.14490363238040138,-0.1589941554966403,-0.08695449435894669,0.13855613211061055,-0.1202824965756266,-0.17122664978493984,-0.16622393845213637,-0.10875203219144826
