region_1,region_2,region_3,region_4,region_5,region_6,region_7,region_8,region_9,region_10,region_11,region_12,region_13,region_14,region_15,region_16
0.01030962994524169,-0.05473740387937589,-0.020174766977112495,-0.0059883801125806225,-0.08686278552869564,-0.11150167809010908,-0.03404000649391886,0.08473135198340591,-0.150154752146485,-0.16479383958692223,-0.1036907746230802,0.09096937529081765,-0.10153105520729447,-0.1737063344607121,-0.17039751037368067,-0.11918579312812079
