region_1,region_2,region_3,region_4,region_5,region_6,region_7,region_8,region_9,region_10,region_11,region_12,region_13,region_14,region_15,region_16
0.011241738142767499,-0.05446111497250325,-0.02013415720310055,-0.005324816028858862,-0.08371632341160906,-0.11277048438516955,-0.035837518760788056,0.07802999265211115,-0.14897739177672203,-0.16517800360904006,-0.100999655887199,0.09719260925885366,-0.1041562864206865,-0.17423328177996428,-0.17067899008203094,-0.1217243628907626
