region_1,region_2,region_3,region_4,region_5,region_6,region_7,region_8,region_9,region_10,region_11,region_12,region_13,region_14,region_15,region_16
0.009807263360467638,-0.05525526652677732,-0.019528381166804942,-0.006871009892357734,-0.08916750540892263,-0.11379542171661379,-0.0344784293589264,0.08425108795499628,-0.15055584939885544,-0.16592623127545972,-0.1061977826129974,0.08792237853478668,-0.10185960435521049,-0.17468091027151,-0.17192238470433804,-0.12050979340901734
