region_1,region_2,region_3,region_4,region_5,region_6,region_7,region_8,region_9,region_10,region_11,region_12,region_13,region_14,region_15,region_16
0.02450609589831701,-0.043629081794808545,-0.007702826094319177,0.009583998840150695,-0.04985398575978932,-0.11371512589448667,-0.03219413639934111,0.060487646249028186,-0.1393735280757528,-0.1502146614841866,-0.07468441059812896,0.1510326640146278,-0.12916156805056064,-0.16905525606295904,-0.1629262663089818,-0.08328555318140535
