region_1,region_2,region_3,region_4,region_5,region_6,region_7,region_8,region_9,region_10,region_11,region_12,region_13,region_14,region_15,region_16
0.21853002321003231,0.21364777798756135,0.24013257663874096,0.24657560537911935,0.1706501798465864,0.14252672375561637,0.2393520384881468,0.24139946790856784,0.18368203812852843,0.20011352073900746,0.23245924353349598,0.25206450492469756,0.22104226249644532,0.21363256333051023,0.2144255480921333,0.26009622880695155
